Filename,rms_amp_L,peak_freq_L,spectral_entropy_L,zcr_L,mean_freq_L,rms_amp_R,peak_freq_R,spectral_entropy_R,zcr_R,mean_freq_R
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art10.wav,0.00859104650088278,15078.369140625,11.4539598760566,31786.5099009901,15919.2143852224,0.0101758256179555,15658.447265625,11.4674121379339,31843.1311881188,15952.4789621834
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art11.wav,0.00870288194646653,15798.33984375,11.4064846943461,31768.166804294,15977.5829333698,0.0082019831578507,15640.869140625,11.4689824898304,31719.240297275,15925.0881137054
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art12.wav,0.018167348631959,16508.056640625,11.3394740508705,31792.1798029557,16014.3361297757,0.0152337738858382,16287.59765625,11.2214345675269,31925.8004926108,15953.4660533831
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art13.wav,0.0186769218453018,16938.720703125,11.4317237464474,31880.5601317957,16009.251333291,0.00960434413366905,15599.12109375,11.475932157251,31992.6894563427,16042.6037448456
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art14.wav,0.0125266703266305,16929.931640625,11.4383874244996,31883.0115036976,15989.1676778335,0.0122965074461153,15495.849609375,11.4171308639825,31940.6327033689,15931.2660711538
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art15.wav,0.00756337718227461,15105.46875,11.3848934292979,31891.6529605263,15966.3739236408,0.0111561291172235,15065.185546875,11.396900977444,31911.3898026316,15973.7841263887
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art16.wav,0.0054139194577252,15714.84375,11.4217383325843,31815.2846534653,15901.6182492964,0.017061161476641,15054.931640625,11.403649548673,31879.0222772277,15931.8791731185
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art17.wav,0.0138306010352134,16513.916015625,11.3252936032191,31754.8513625103,15989.9095087751,0.00873829617393303,15791.015625,11.472424661877,31717.382328654,15944.5590997993
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art18.wav,0.00948989969247621,16207.03125,11.4169317950598,31819.7530864198,16022.3550353973,0.00667292085758579,15093.75,11.4743167641035,31829.6296296296,15896.9131079962
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art19.wav,0.0141729169539283,16245.1171875,11.4571056298889,31852.8325123153,15962.1485384498,0.0101919316938077,15752.197265625,11.4010987600313,31875.6157635468,16046.5662653665
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art2.wav,0.00464049466814209,15700.1953125,11.4140024822922,31923.4567901235,15979.428984884,0.0035279659219098,15040.283203125,11.4787033370199,31950.3086419753,15903.5760906331
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art20.wav,0.00848269563942236,15035.888671875,11.3199306784535,31821.9572368421,15962.5690206912,0.00442177439840173,16363.76953125,11.4634832513863,31749.1776315789,15965.2993877961
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art21.wav,0.0120490743524655,15560.302734375,11.4526945977004,31830.6650246305,15933.2656162922,0.00381555739240325,15740.478515625,11.4882862529239,31740.4556650246,16020.5321824729
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art22.wav,0.0113535317004688,15596.19140625,11.426589587183,31831.136738056,15953.8228112215,0.00322756782691916,16453.125,11.4913813130117,31693.0601317957,16081.6468983836
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art23.wav,0.00731526403896423,15190.4296875,11.405168544578,31856.2346185398,15895.4785592643,0.0109245698510796,15767.578125,11.4264921553025,31859.6185397867,16023.5384747386
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art24.wav,0.012700007822031,15566.89453125,11.4535038002775,31843.6218211649,15950.4316935244,0.0048364233514583,15134.033203125,11.4649145137947,31744.257588187,15912.070516381
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art25.wav,0.0146943461633581,15179.443359375,11.4401136481001,31866.7211774325,15945.3761066591,0.00638552996948133,15067.3828125,11.4775995412031,31842.4979558463,15964.9422196605
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art26.wav,0.013738539571582,16992.919921875,11.4683028045994,31870.4044117647,16040.7672592383,0.00587477880545819,16903.564453125,11.4073977451412,31783.0882352941,15993.8165050641
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art27.wav,0.0199062100525397,15599.853515625,11.444375007558,31840.881147541,15960.9410415067,0.00790931725346964,15257.8125,11.4382279180485,31664.1393442623,15894.9953322052
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art28.wav,0.0196962333092546,15175.048828125,11.3980683405856,31790.1932565789,15962.4650710728,0.00491659453768534,15791.748046875,11.4412400777518,31703.5361842105,15969.6101410205
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art29.wav,0.00905018256062137,16090.576171875,11.3585773619123,31772.9235197368,15954.8076012703,0.00544596643759487,16526.3671875,11.4728005683587,31741.7763157895,16077.3394903223
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art3.wav,0.00419375867532263,15171.38671875,11.2866351029793,31942.2839506173,15917.5487724093,0.00275185295451556,16762.20703125,11.4072645535774,31780.2469135802,15926.6375869727
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art30.wav,0.0108325134264834,15090.8203125,11.4031299056736,31739.4467213115,15940.9353591392,0.00380299562812605,15019.775390625,11.5004545716906,31752.9713114754,15989.6688653412
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art31.wav,0.0152159941998533,15186.03515625,11.3961575200113,31795.3240360952,15989.4391135448,0.00854393491349765,16588.623046875,11.4559088999505,31900.2255947498,16061.9581048296
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art32.wav,0.00831712584018202,16763.671875,11.4244696789626,31753.7755102041,15926.2358630239,0.00879838143416491,15786.62109375,11.4718290809582,31851.4285714286,16008.6910939663
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art33.wav,0.0119931194753133,15115.72265625,11.2910582848245,31856.0204081633,16013.322629327,0.0120367042659917,16410.64453125,11.4318642712056,31981.5306122449,15969.5573370264
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art34.wav,0.0092075125585158,16607.666015625,11.3752493179752,31766.5847665848,15928.0280129295,0.0142827581747688,16463.37890625,11.3601289627145,32010.4422604423,15966.1377879473
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art35.wav,0.00769697463503732,15130.37109375,11.440495901123,31817.1428571429,15958.6092840116,0.00792408483917178,16414.306640625,11.396423357127,31905,15992.1912573873
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art36.wav,0.00649553583372659,16497.0703125,11.4247497323883,31822.131147541,16085.7341763693,0.00648965057821112,16286.865234375,11.3303470115598,31920.1844262295,15913.5569505349
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art37.wav,0.00714005810573455,16814.208984375,11.4453969750761,31875.306372549,16054.9783908909,0.0104329850588725,17001.708984375,11.4177215291411,31980.3921568627,16033.5429610729
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art38.wav,0.00972804797767053,15705.322265625,11.3260408028867,31855.6511056511,15904.5503180825,0.00930062591228146,15709.716796875,11.460583281482,32003.3783783784,15972.8711466591
