Filename,rms_amp_L,peak_freq_L,spectral_entropy_L,zcr_L,mean_freq_L,rms_amp_R,peak_freq_R,spectral_entropy_R,zcr_R,mean_freq_R
C:\Users\Andrea\Desktop\TESIS\sana\sana1.wav,0.00398242857060042,15097.412109375,11.3116567496406,31809.5679012346,15938.2849635713,0.0104248370345363,15884.765625,11.2966710500563,31620.3703703704,15869.05625016
C:\Users\Andrea\Desktop\TESIS\sana\sana10.wav,0.002186547822918,15528.076171875,11.3237227263954,31845.5641864268,15881.9274735277,0.00553438579156578,15560.302734375,11.3275683855117,31708.1970564186,15893.1110763928
C:\Users\Andrea\Desktop\TESIS\sana\sana11.wav,0.0052290898179726,15420.41015625,11.4383013053408,31799.0074441687,15894.4465471688,0.0112612997226725,15782.958984375,11.3717009992772,31683.9330024814,15867.7377665124
C:\Users\Andrea\Desktop\TESIS\sana\sana12.wav,0.00325454462774582,15561.767578125,11.3925931012272,31768.3853738702,15826.9543244451,0.00742074865858988,15089.35546875,11.4187910210787,31675.94494659,15852.9125798669
C:\Users\Andrea\Desktop\TESIS\sana\sana13.wav,0.00357777669802323,15135.498046875,11.4601242082857,31802.539223782,15892.9394321836,0.00865285110789555,15188.232421875,11.4371747476586,31746.8001651528,15895.7078406507
C:\Users\Andrea\Desktop\TESIS\sana\sana14.wav,0.00392272733632677,15609.375,11.4407382366534,31824.9792874896,15897.9539556975,0.0116724685385869,15213.134765625,11.4358851101335,31705.985915493,15876.7913507463
C:\Users\Andrea\Desktop\TESIS\sana\sana15.wav,0.00581376859791601,15738.28125,11.4115810836274,31845.2479338843,15911.7646298928,0.00910153747231356,15010.986328125,11.3996618689239,31674.7933884298,15857.447920011
C:\Users\Andrea\Desktop\TESIS\sana\sana16.wav,0.00315234767600769,15139.16015625,11.4390227278587,31848.0148883375,15900.1299459504,0.00727527629081662,15060.05859375,11.41455564681,31742.8660049628,15853.5834951476
C:\Users\Andrea\Desktop\TESIS\sana\sana17.wav,0.00383385741571867,15377.197265625,11.4386560872223,31847.5082372323,15877.3207681769,0.00718934130515235,15689.94140625,11.4007255251814,31713.4472817133,15844.4789909981
C:\Users\Andrea\Desktop\TESIS\sana\sana18.wav,0.00390629208516631,15603.515625,11.4301444990623,31789.9133663366,15917.6751037362,0.00766250251460619,15074.70703125,11.422018278907,31677.599009901,15892.3235904913
C:\Users\Andrea\Desktop\TESIS\sana\sana19.wav,0.00954422750437343,15124.51171875,11.1743876553186,31736.3184079602,15888.2657048508,0.0127885237061987,15937.5,11.2073943381791,31685.0124378109,15839.281968462
C:\Users\Andrea\Desktop\TESIS\sana\sana2.wav,0.00232893426025605,15845.21484375,11.436684038515,31809.4749794914,15955.0247933376,0.00546857405469663,15188.232421875,11.3900635280673,31621.8211648893,15850.9040918888
C:\Users\Andrea\Desktop\TESIS\sana\sana20.wav,0.00333704936395867,16404.052734375,11.4877851011914,31730.343980344,15913.9539683065,0.0044783894682893,15224.853515625,11.4346145421957,31708.5380835381,15881.8524358349
C:\Users\Andrea\Desktop\TESIS\sana\sana21.wav,0.00257045340785396,15041.748046875,11.4748768927556,31742.5742574257,15890.4540208918,0.00410139013665221,15081.298828125,11.4719298796772,31721.5346534653,15889.3326312449
C:\Users\Andrea\Desktop\TESIS\sana\sana22.wav,0.00403119619932033,15003.662109375,11.422612928939,31721.6473509934,15870.6097321999,0.00689452428507006,15303.955078125,11.3953733309367,31705.815397351,15870.1677531237
C:\Users\Andrea\Desktop\TESIS\sana\sana23.wav,0.00224782939622965,15837.890625,11.4491491585258,31835.1328903655,15908.5894298218,0.00459193538765183,15459.9609375,11.4419035872129,31715.5315614618,15897.9819401638
C:\Users\Andrea\Desktop\TESIS\sana\sana24.wav,0.0043940472796281,15222.65625,11.4275977931594,31776.8079800499,15946.9117603785,0.00704799223386287,16196.77734375,11.456799693546,31697.319201995,15992.9519268446
C:\Users\Andrea\Desktop\TESIS\sana\sana25.wav,0.00282255858686764,15923.583984375,11.1869797962699,31788.4615384615,15981.6732233448,0.00368860444437347,15073.2421875,11.3898232934544,31677.1091811414,15867.8037192265
C:\Users\Andrea\Desktop\TESIS\sana\sana26.wav,0.00305584290298095,15034.423828125,11.4172660464,31813.75,15894.2561663905,0.00538733201662986,15112.060546875,11.4058192676737,31649.6875,15839.8154125331
C:\Users\Andrea\Desktop\TESIS\sana\sana27.wav,0.00359901607990455,15103.271484375,11.4866633885197,31789.152892562,15915.074136616,0.0068004938379889,15215.33203125,11.4741538385348,31742.6652892562,15894.1741839608
C:\Users\Andrea\Desktop\TESIS\sana\sana28.wav,0.00331204705129435,15454.1015625,11.4223460911787,31828.9858096828,15941.2786324516,0.00477373789414885,15084.228515625,11.4428130995027,31705.0292153589,15875.627570137
C:\Users\Andrea\Desktop\TESIS\sana\sana29.wav,0.00277885401005964,15497.314453125,11.4161846988447,31773.724916388,15899.4671273913,0.00435041491135235,15078.369140625,11.4253297692866,31699.4147157191,15881.298422202
C:\Users\Andrea\Desktop\TESIS\sana\sana3.wav,0.00346540730361514,15646.728515625,11.4268616419363,31721.9950940311,15853.2705799871,0.00612420306175359,15256.34765625,11.3970424753079,31671.4022894522,15841.8681878583
C:\Users\Andrea\Desktop\TESIS\sana\sana30.wav,0.0175166872775362,15101.806640625,10.9956471716141,31774.97909699,15949.7484899025,0.013024196077205,15664.306640625,11.1159827715969,31671.8227424749,15875.461969719
C:\Users\Andrea\Desktop\TESIS\sana\sana31.wav,0.00555166203360907,15541.9921875,11.3657515523942,31804.941618015,15887.9688923501,0.00607190054239037,15084.228515625,11.431871933661,31717.3686405338,15901.3274400825
C:\Users\Andrea\Desktop\TESIS\sana\sana32.wav,0.00749028134756344,16453.857421875,11.1974398835156,31819.0158465388,16019.9413569148,0.0048088325613854,15131.103515625,11.4663645956863,31708.2985821518,15944.7334790523
C:\Users\Andrea\Desktop\TESIS\sana\sana33.wav,0.00996212447705792,15127.44140625,11.1510974570517,31783.4821428571,15964.464201155,0.0101712621429182,15842.28515625,11.064212226984,31695.6168831169,15852.9570555045
C:\Users\Andrea\Desktop\TESIS\sana\sana34.wav,0.00285526745048117,15073.974609375,11.4519378046635,31705.4822198276,15868.1032947163,0.0153377377246891,15010.25390625,11.3512206571842,31808.3243534483,15948.7189686942
C:\Users\Andrea\Desktop\TESIS\sana\sana35.wav,0.00283298434304698,15120.1171875,11.4517229828745,31716.3226507333,15861.6138726854,0.00454601194352516,15667.236328125,11.4436297701291,31691.0646387833,15883.4244388562
C:\Users\Andrea\Desktop\TESIS\sana\sana36.wav,0.00616280002139562,15848.14453125,11.1105715874906,31770.4951298701,15914.5609096393,0.00886146770044959,15010.986328125,11.108129152672,31661.3230519481,15928.8630702611
C:\Users\Andrea\Desktop\TESIS\sana\sana37.wav,0.00324779740875267,15164.794921875,11.3621872502493,31692.9552801724,15853.8486349633,0.00401702227343601,15065.185546875,11.4358183679736,31637.3922413793,15855.9604625016
C:\Users\Andrea\Desktop\TESIS\sana\sana38.wav,0.00246876626228386,15116.455078125,11.443726520861,31679.586038961,15851.0246846112,0.00434982954586309,15090.8203125,11.4336981364031,31669.0340909091,15814.90658148
C:\Users\Andrea\Desktop\TESIS\sana\sana39.wav,0.00272909450872224,15117.919921875,11.4591524768202,31687.5,15863.00182983,0.00401407525937452,15558.837890625,11.4510746574518,31659.6174568966,15857.9500729201
C:\Users\Andrea\Desktop\TESIS\sana\sana4.wav,0.00433903322658873,15776.3671875,11.3626172750048,31664.8892534865,15890.0028000102,0.00536040087032453,15017.578125,11.432218115782,31588.2895816243,15844.6740145413
C:\Users\Andrea\Desktop\TESIS\sana\sana40.wav,0.00226392523221704,15098.14453125,11.449822457477,31731.3432835821,15884.9950217262,0.00665129703404078,15502.44140625,11.3699052218115,31672.263681592,15971.3623531143
C:\Users\Andrea\Desktop\TESIS\sana\sana41.wav,0.00265701734726624,16450.927734375,11.4651110130551,31794.8402948403,15932.2341650337,0.00345692882668983,15740.478515625,11.4577589197696,31653.2555282555,15862.2539965059
C:\Users\Andrea\Desktop\TESIS\sana\sana42.wav,0.00296368558815682,15194.82421875,11.4627848990107,31773.931799507,15886.3911962888,0.00463607800246798,15114.2578125,11.4602736972686,31615.5505341002,15861.1494507838
C:\Users\Andrea\Desktop\TESIS\sana\sana43.wav,0.00223165761802728,15078.369140625,11.435737305634,31749.0763546798,15887.5854826343,0.00420147233220095,15525.87890625,11.4443512481423,31661.9458128079,15900.5070631095
C:\Users\Andrea\Desktop\TESIS\sana\sana44.wav,0.00464033079949317,15030.76171875,11.450047714386,31760.4679802956,15898.4623555764,0.00403417611640633,15071.77734375,11.4460264209248,31644.3965517241,15849.7530168761
C:\Users\Andrea\Desktop\TESIS\sana\sana45.wav,0.00374366687132496,15118.65234375,11.4645026900804,31730.5327868852,15890.0371522783,0.00539302746773399,15714.111328125,11.4676013242872,31610.9631147541,15867.9576057845
C:\Users\Andrea\Desktop\TESIS\sana\sana46.wav,0.00340716713382197,15291.50390625,11.3427328427047,31756.1425061425,15811.9974136688,0.00635736913637715,15213.8671875,11.3225073934605,31699.6314496315,15881.931127077
C:\Users\Andrea\Desktop\TESIS\sana\sana47.wav,0.00254108802579514,15098.876953125,11.4622969942471,31736.2592288761,15853.3048883785,0.00429854178954794,15716.30859375,11.4541979429053,31619.0525020509,15869.958434354
C:\Users\Andrea\Desktop\TESIS\sana\sana48.wav,0.00256618513484825,15080.56640625,11.4570713672518,31759.5208845209,15864.4341089513,0.00396885354486243,15103.271484375,11.4487616559526,31652.6412776413,15852.5008092678
C:\Users\Andrea\Desktop\TESIS\sana\sana49.wav,0.00212018722777963,15421.142578125,11.4783602632055,31759.4008264463,15900.6338160262,0.00393585461040895,15488.525390625,11.4522972803838,31667.3553719008,15854.3956760637
C:\Users\Andrea\Desktop\TESIS\sana\sana5.wav,0.00828662666946003,15185.302734375,11.2198820272481,31676.1456628478,15858.5421317978,0.014111960288385,15525.146484375,11.4129568959311,31588.379705401,15890.3368402005
C:\Users\Andrea\Desktop\TESIS\sana\sana50.wav,0.00388543055916924,15018.310546875,11.3908202827869,31772.2812755519,15873.2733615126,0.00680306778302581,15594.7265625,11.3928993574667,31621.4227309894,15841.872238666
C:\Users\Andrea\Desktop\TESIS\sana\sana51.wav,0.0015752873516957,15046.875,11.3934569208701,31799.5689655172,15892.6926253017,0.0021453947907711,15697.998046875,11.4009123535632,31712.1305418719,15871.7123941319
C:\Users\Andrea\Desktop\TESIS\sana\sana52.wav,0.00211761692919345,15155.2734375,11.4573975944581,31769.8770491803,15887.1282677563,0.00328923563135017,15863.525390625,11.4369819831948,31676.7418032787,15853.9005436906
C:\Users\Andrea\Desktop\TESIS\sana\sana53.wav,0.00599746905370193,15676.025390625,11.4673912492521,31781.3267813268,15908.930122441,0.00859060755901056,15049.072265625,11.4566304654781,31655.4054054054,15873.6811593808
C:\Users\Andrea\Desktop\TESIS\sana\sana54.wav,0.00192748075369629,15561.767578125,11.445115538613,31715.4713114754,15859.1285163155,0.00295363865790265,15169.921875,11.4440553263819,31648.4631147541,15851.7402705604
C:\Users\Andrea\Desktop\TESIS\sana\sana55.wav,0.00239086020967342,15695.80078125,11.4417698135442,31777.789171452,15869.2036401513,0.00356945074964706,15098.14453125,11.4136654779157,31671.9647251846,15814.3158981534
C:\Users\Andrea\Desktop\TESIS\sana\sana56.wav,0.0029219420311922,15647.4609375,11.4451415191101,31720.3703703704,15879.2127161212,0.00473635018429746,15078.369140625,11.4235080574152,31647.2222222222,15835.27186913
C:\Users\Andrea\Desktop\TESIS\sana\sana57.wav,0.00546630565372976,15972.65625,11.4446641675165,31680.7487725041,15980.3489932178,0.00458276629281849,15474.609375,11.4190729869408,31627.6595744681,15833.4034164326
C:\Users\Andrea\Desktop\TESIS\sana\sana58.wav,0.00786215489197968,15166.259765625,11.3482089147524,31768.2526661198,15767.0205432801,0.00421219208886258,15090.087890625,11.4600606004507,31698.7284659557,15882.3553847531
C:\Users\Andrea\Desktop\TESIS\sana\sana59.wav,0.00408114011708906,15052.001953125,11.4248929709946,31763.6382280558,15884.4290127618,0.00548797332790855,15508.30078125,11.4299310516494,31620.5906480722,15852.2105386078
C:\Users\Andrea\Desktop\TESIS\sana\sana6.wav,0.00458505181199162,15068.115234375,11.3876085008582,31848.4567901235,15869.9632022287,0.0107213777069997,15749.267578125,11.4701081927268,31741.6666666667,15918.4524682534
