Filename,rms_amp_L,peak_freq_L,spectral_entropy_L,zcr_L,mean_freq_L,rms_amp_R,peak_freq_R,spectral_entropy_R,zcr_R,mean_freq_R
C:\Users\Andrea\Desktop\TESIS\sana\sana1.wav,0.00273808580879232,15845.21484375,10.2115400442347,32037.3456790123,16045.9439368994,0.00705789342562234,15884.765625,10.215323596801,31994.1358024691,16016.6507355458
C:\Users\Andrea\Desktop\TESIS\sana\sana10.wav,0.00151881632085784,16081.0546875,10.2874098204446,32028.311529027,16006.030528494,0.00374228201870106,15877.44140625,10.2269932173715,32009.9141455437,16014.2163770205
C:\Users\Andrea\Desktop\TESIS\sana\sana11.wav,0.00359605366999745,16122.0703125,10.3347932401187,31985.7320099256,15988.8007386233,0.00766255698843533,15782.958984375,10.2940044345626,31994.1066997519,15999.6332491439
C:\Users\Andrea\Desktop\TESIS\sana\sana12.wav,0.00216836103152799,15884.033203125,10.3458562789938,32021.6721446179,15984.5617879056,0.00495781640117559,16038.57421875,10.313542953952,31992.3993426459,15990.6186285377
C:\Users\Andrea\Desktop\TESIS\sana\sana13.wav,0.00247625675425552,15919.921875,10.3625691699463,32028.901734104,16016.8348347239,0.00592589865188434,15771.240234375,10.3488738254603,32018.9925681255,16005.319564733
C:\Users\Andrea\Desktop\TESIS\sana\sana14.wav,0.00274465159311517,16165.283203125,10.3346842387033,32019.7804473902,16015.2686010769,0.00806991277002757,15928.7109375,10.3418590234587,32002.0712510356,16021.0335815109
C:\Users\Andrea\Desktop\TESIS\sana\sana15.wav,0.00398701037070933,15738.28125,10.3172694242595,32036.4669421488,16006.6338418876,0.00618951827556742,15978.515625,10.3395701512347,31982.8512396694,15999.7281426472
C:\Users\Andrea\Desktop\TESIS\sana\sana16.wav,0.0021354679923631,16149.90234375,10.3589043642372,32029.4665012407,16020.016911555,0.00496833173849933,15785.15625,10.3168237085026,32014.888337469,15996.3417344163
C:\Users\Andrea\Desktop\TESIS\sana\sana17.wav,0.00264479918361745,16272.94921875,10.3453973888075,32043.6573311367,16021.0633543574,0.00486625065473014,15689.94140625,10.3653919605587,31978.7891268534,15990.5487847395
C:\Users\Andrea\Desktop\TESIS\sana\sana18.wav,0.00266126430694685,16049.560546875,10.3498745153965,32021.9678217822,16015.322206363,0.00516119675958015,16336.669921875,10.3428145066058,31989.1707920792,16008.5368916171
C:\Users\Andrea\Desktop\TESIS\sana\sana19.wav,0.00642936061796311,16087.646484375,10.0792305252423,32010.5721393035,15992.3558786167,0.00947690565886799,15937.5,10.0387558292597,31987.2512437811,15946.8345070329
C:\Users\Andrea\Desktop\TESIS\sana\sana2.wav,0.00163038557283449,15981.4453125,10.2733908690915,32028.8146021329,16007.9378436358,0.00368248013308298,16009.27734375,10.298282650363,31997.4364232978,16006.1497379833
C:\Users\Andrea\Desktop\TESIS\sana\sana20.wav,0.00232821055139436,16272.94921875,10.3727287068923,32006.4496314496,16068.5768317424,0.00302833705488446,15833.49609375,10.3570115695759,31986.1793611794,16012.5620825465
C:\Users\Andrea\Desktop\TESIS\sana\sana21.wav,0.00171748232218112,15808.59375,10.3815398465642,32017.6361386139,16018.2676722796,0.00278573810974045,15823.974609375,10.3742656264434,32017.6361386139,16003.5060280981
C:\Users\Andrea\Desktop\TESIS\sana\sana22.wav,0.00268791356167774,15730.95703125,10.3299590528535,31996.3783112583,16004.7273192876,0.00461867867208691,16281.005859375,10.3496307233407,32040.4594370861,16015.8020715254
C:\Users\Andrea\Desktop\TESIS\sana\sana23.wav,0.00154525690351869,15837.890625,10.336592570195,32057.5166112957,16007.1297172301,0.00306090865898787,16150.634765625,10.3631149302155,31998.9617940199,16016.0760394738
C:\Users\Andrea\Desktop\TESIS\sana\sana24.wav,0.00277497413585736,16166.015625,10.3466162419205,32005.2992518703,16053.2009086148,0.00495201614293141,16196.77734375,10.3274940365916,31984.102244389,16071.7390008207
C:\Users\Andrea\Desktop\TESIS\sana\sana25.wav,0.00203708215849546,15923.583984375,9.99480286869674,32026.9851116625,16016.3731723185,0.0024230721719509,15970.458984375,10.3054930448737,31987.5930521092,15999.8093168833
C:\Users\Andrea\Desktop\TESIS\sana\sana26.wav,0.00203601580281225,15786.62109375,10.3214319238407,32039.0625,16017.775937826,0.00356634631219286,15770.5078125,10.3596548247274,32014.6875,16014.9580652039
C:\Users\Andrea\Desktop\TESIS\sana\sana27.wav,0.00246655974639483,15990.234375,10.3684388669667,32014.7727272727,16008.4304341432,0.00461567476832046,15897.94921875,10.3750473447006,32014.4628099174,16013.8742677552
C:\Users\Andrea\Desktop\TESIS\sana\sana28.wav,0.00225133189399722,15977.05078125,10.3483259307478,32020.5550918197,16023.4434804829,0.00316975582690506,15788.0859375,10.3617455120509,32022.7462437396,16009.3951556635
C:\Users\Andrea\Desktop\TESIS\sana\sana29.wav,0.00183830763928891,16083.984375,10.3336702075804,32025.5016722408,16018.2934472621,0.00290073644741343,15998.291015625,10.3573450416834,31986.3085284281,16006.8084647873
C:\Users\Andrea\Desktop\TESIS\sana\sana3.wav,0.00232102778962648,15906.005859375,10.3293687784592,32016.0466067048,15994.0126995137,0.00411924423922397,16222.412109375,10.3285655505394,31969.7465249387,16000.813658311
C:\Users\Andrea\Desktop\TESIS\sana\sana30.wav,0.0123931908055276,16007.080078125,9.94588002299215,32008.8837792642,16030.3837826799,0.00856442911027385,15664.306640625,10.0385926969216,32001.3586956522,15978.7539506802
C:\Users\Andrea\Desktop\TESIS\sana\sana31.wav,0.00369019983809034,15753.662109375,10.2554380322693,32028.2527105922,15983.9169318774,0.00411221064595602,15819.580078125,10.3369453775578,32001.9808173478,16023.5330421367
C:\Users\Andrea\Desktop\TESIS\sana\sana32.wav,0.00501481669855931,16453.857421875,10.1116114288948,32017.9316096747,16056.37397229,0.00331149509499389,16062.744140625,10.3590388955997,32018.2443703086,16027.9980193592
C:\Users\Andrea\Desktop\TESIS\sana\sana33.wav,0.00644356935365881,15889.16015625,10.1516808175799,32018.8717532468,16033.3852612608,0.00687201099302437,15842.28515625,9.98203048199197,32000.2029220779,16002.6132354792
C:\Users\Andrea\Desktop\TESIS\sana\sana34.wav,0.00202197699385114,15682.6171875,10.3639065046743,32014.2106681034,16004.4018769694,0.0102865442582124,15922.8515625,10.2155383857216,32022.6966594828,16037.7842419489
C:\Users\Andrea\Desktop\TESIS\sana\sana35.wav,0.00197070042029367,16080.322265625,10.3564223484742,32010.8636610538,16004.5888170521,0.00309264316515711,15667.236328125,10.3341202998002,32015.1412275937,15980.5401392936
C:\Users\Andrea\Desktop\TESIS\sana\sana36.wav,0.00417085481162371,15848.14453125,9.94547604903114,32001.4204545455,15992.7892385788,0.00599575514017625,15847.412109375,9.98844567850904,32007.711038961,16025.4467579852
C:\Users\Andrea\Desktop\TESIS\sana\sana37.wav,0.00221037456276904,16062.744140625,10.3031143260364,31999.4612068966,16014.9028108972,0.0026870222650577,15937.5,10.3635427680936,32008.3512931034,16009.8235040925
C:\Users\Andrea\Desktop\TESIS\sana\sana38.wav,0.00164867372696622,15865.72265625,10.3690286710621,32003.2467532468,16006.2036168616,0.00290739120479269,15839.35546875,10.3855173196103,31996.1444805195,15987.506046498
C:\Users\Andrea\Desktop\TESIS\sana\sana39.wav,0.00182125255229443,16076.66015625,10.375534905753,31994.2079741379,16009.3712637467,0.00264514838565988,15697.998046875,10.3698345656622,32017.4434267241,16008.6518913122
C:\Users\Andrea\Desktop\TESIS\sana\sana4.wav,0.00288487950911019,15776.3671875,10.271090490892,31986.05414274,16010.5761384962,0.00361597440536596,16114.74609375,10.3635225010623,31972.8260869565,15997.7182258151
C:\Users\Andrea\Desktop\TESIS\sana\sana40.wav,0.00151542193663471,15904.541015625,10.3685113401595,32035.1368159204,16010.2356509661,0.00439113204369896,15656.982421875,10.4369660425474,31961.4427860696,15978.2863583771
C:\Users\Andrea\Desktop\TESIS\sana\sana41.wav,0.00179671344072002,16146.97265625,10.3724998327908,32023.0343980344,16018.9854910869,0.00232031941861385,15740.478515625,10.3652779407696,31988.3292383292,15997.5939247182
