Filename,rms_amp_L,peak_freq_L,spectral_entropy_L,zcr_L,mean_freq_L,rms_amp_R,peak_freq_R,spectral_entropy_R,zcr_R,mean_freq_R
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial1.wav,0.00285314094736922,15655.517578125,10.2561092409605,32057.7081615829,16029.2084012212,0.00202091310760009,16129.39453125,10.3013430991907,32001.1335531739,16010.2249339246
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial10.wav,0.00269168650538837,15896.484375,10.3633976384966,32018.8989317995,16003.002889499,0.00200308321354709,15854.736328125,10.2980539689158,32004.1084634347,16003.1722741282
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial11.wav,0.00318266319602319,15685.546875,10.3348664857354,32005.4214402619,16015.1669345282,0.00216565570593858,15859.130859375,10.274552200093,32018.0032733224,16004.0476675611
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial12.wav,0.002672522215474,16073.73046875,10.3300937542911,31974.3827160494,15982.4397725259,0.00217428992259245,16289.0625,10.3124581869038,31991.6666666667,16002.6696608021
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial13.wav,0.002713667177081,15712.646484375,10.3421141171026,31975.8196721311,15996.102610656,0.00156488513349258,16325.68359375,10.3509727344521,32010.8606557377,16016.168820465
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial14.wav,0.00296607753244436,16314.697265625,10.3297556951102,31992.5327332242,15992.7276104304,0.00151024551910952,15759.521484375,10.2777468282863,32013.7070376432,16013.0073609719
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial15.wav,0.00342711028387124,15856.201171875,10.3263019069138,32005.2211302211,15990.6923279094,0.00170905240145196,16009.27734375,10.3300288088034,32005.8353808354,16015.7498961955
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial16.wav,0.003816420059898,15848.876953125,10.3639771693763,31970.7446808511,16004.8389057254,0.00182274325629294,16167.48046875,10.3498170816567,31980.8715220949,16009.3239280392
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial17.wav,0.00193940614758952,16089.111328125,10.3282332030362,32041.3580246914,16012.7043838039,0.00161619583613477,15952.1484375,10.3640183303525,31977.4691358025,15990.5605831546
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial18.wav,0.0028704644936215,15877.44140625,10.3711216194278,32017.1246923708,16006.458106589,0.00223766668451894,15717.041015625,10.3687399257251,31994.9753896637,16008.3426598894
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial19.wav,0.00181292176953182,15978.515625,10.2553087756235,32020.9525756337,16004.6792168449,0.00185123435869465,15815.91796875,10.3311637582403,31995.8094848733,16005.6786548047
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial2.wav,0.00226954044053178,15777.099609375,10.2617959296514,32049.9181669394,16018.0574103355,0.00268800045109903,16130.126953125,10.2942180895242,32012.1726677578,16031.7100184624
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial20.wav,0.00180073179951285,15796.142578125,10.3535070068475,32001.127973749,16000.8146972709,0.00211156646264742,15935.302734375,10.3721275878633,31986.9770303527,16000.7439113691
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial21.wav,0.0034773902097499,15966.064453125,10.313299839227,32008.6876533115,16006.8034726665,0.00207852380575455,16125,10.3320439276411,31984.7710547833,15985.5117412113
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial22.wav,0.00442977855371528,15924.31640625,10.272800422723,32012.3975409836,16005.8595291438,0.00255947475426409,15982.91015625,10.3631716957191,32004.7131147541,16004.0710034781
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial23.wav,0.00986261478009395,15970.458984375,10.3825518218328,32017.1345995045,16024.6551543184,0.00353491429602692,16018.798828125,10.2953713640104,32030.4500412882,16044.3673683381
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial24.wav,0.00972549792877092,15811.5234375,10.3294290126662,32003.078817734,15966.2846373311,0.00299762022414406,15939.697265625,10.3668761755247,32043.4113300493,15979.1028987123
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial25.wav,0.00530256334888151,15982.91015625,10.3284802410754,32015.5865463495,15998.3621174613,0.00230205603054604,15766.845703125,10.2915352254977,32049.733388023,15936.916393984
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial26.wav,0.00550789769179387,16128.662109375,10.2989516279406,32030.3308823529,16029.7042204747,0.00240487104653178,15659.1796875,10.3711003711129,32025.7352941177,16032.7443537431
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial27.wav,0.00523015892513054,15717.7734375,10.2905874014057,32003.4836065574,16000.1606437006,0.00185584271458829,15771.240234375,10.3662820245601,32055.4303278689,16025.478862199
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial28.wav,0.00525280174304973,15963.134765625,10.2278037953913,32021.4315012305,15996.519364599,0.00150005458925365,15914.794921875,10.3493988396424,32028.8146021329,16022.7345716163
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial29.wav,0.0126206687613426,15763.916015625,10.2150619396673,32008.2034454471,15980.1743251887,0.00582722601068672,16083.984375,10.2393878243085,32040.8121410993,16029.4260643332
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial3.wav,0.00392056095832272,15927.24609375,10.3250126100814,32000.5127153404,16019.125153538,0.00164441188132092,15968.26171875,10.3020479404674,32031.8908941756,16003.6918612133
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial30.wav,0.0142998725864231,15856.93359375,10.2916957275598,32010.8606557377,16062.7071696771,0.00559839624698639,15608.642578125,10.362969924474,32033.2991803279,16009.9652677653
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial31.wav,0.0104383012293977,15698.73046875,10.169408887578,32009.1039279869,15979.1742404251,0.00241521774152119,15666.50390625,10.3913610482419,32029.6644844517,16017.5067295939
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial32.wav,0.0133546443635338,16231.93359375,10.2888951730256,32010.2459016393,16031.3246508047,0.00203340983306683,15876.708984375,10.3468173337153,32027.7663934426,16030.5290216394
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial33.wav,0.0155778855254413,15940.4296875,10.2812828169704,31968.9034369885,15975.4900545455,0.00480778202174578,15664.306640625,10.2015211674577,32034.5744680851,15954.8357923111
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial34.wav,0.0114730425178286,15913.330078125,10.1868926784437,32009.1488486842,15991.5107508736,0.00211574091430049,16260.498046875,10.3763195930934,32046.4638157895,16041.7326572673
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial35.wav,0.0116169726331639,15766.845703125,10.1670528842228,32009.1039279869,15990.2127582813,0.00226643051263644,15936.767578125,10.2795861941064,32035.4950900164,15997.0949089769
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial36.wav,0.00876750881698324,15705.322265625,10.2869252333649,32014.0484003281,16021.6067931032,0.00291431827885118,16213.623046875,10.2880986890418,32041.1197703035,16039.8674883008
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial37.wav,0.0148345925752386,15721.435546875,10.2882254367124,32037.8694581281,15994.6820758872,0.0048017248565094,16318.359375,10.3705909997006,32043.4113300493,16055.92160744
