Filename,rms_amp_L,peak_freq_L,spectral_entropy_L,zcr_L,mean_freq_L,rms_amp_R,peak_freq_R,spectral_entropy_R,zcr_R,mean_freq_R
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art25.wav,0.0103947076524005,15939.697265625,10.2880404487012,32043.0294358136,16011.4474092461,0.00447044503742953,16257.568359375,10.3813670667099,32056.827473426,16025.0028567968
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art26.wav,0.00928635711008571,16040.771484375,10.3294916028404,32041.3602941177,16038.2362404486,0.0041334734682188,16135.25390625,10.2755737920352,32034.0073529412,16021.4882491921
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art27.wav,0.0137315563542896,15823.974609375,10.3411491117436,32044.9795081967,16018.8806742257,0.00539309552195109,16171.875,10.3321522352822,31999.487704918,16011.5197044743
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art28.wav,0.013653793453398,15915.52734375,10.2917040585862,31994.0378289474,16008.1383030883,0.0033773990062915,15791.748046875,10.3167956344839,32014.0830592105,16030.9080046465
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art29.wav,0.00651929439483848,16090.576171875,10.2325391628699,32033.203125,16037.6832899051,0.00370855185375065,15880.37109375,10.3732604352475,31981.3939144737,16043.7518595051
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art3.wav,0.0028206313963877,16053.955078125,10.0968964138315,32061.7283950617,16092.5628428858,0.00176225292027045,15744.873046875,10.3165970722942,32028.0864197531,16016.5237426062
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art30.wav,0.00769649856290521,15917.724609375,10.2472176857161,32015.1639344262,15995.0275035323,0.00269000558428308,16218.75,10.4044666433073,32027.4590163934,16038.8781278691
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art31.wav,0.0102915523155164,16189.453125,10.2667771033653,32046.0418375718,16021.2263614178,0.00584201463914649,16218.75,10.3513318789415,32052.5020508614,16052.3280750061
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art32.wav,0.0055407848981195,16366.69921875,10.3308440373356,32011.2244897959,15994.8277754771,0.00611542731654346,15934.5703125,10.3670728932133,32055.306122449,16028.6945399358
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art33.wav,0.00815322654942735,15982.91015625,10.1875548855128,32013.0612244898,16015.7154775936,0.0082165183036515,15870.1171875,10.3494889285784,32067.5510204082,16029.0822121297
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art34.wav,0.00619741768291659,15879.638671875,10.2844749794168,32009.828009828,16035.4853412938,0.0100389387319884,15760.986328125,10.2478749228606,32081.0810810811,16046.1631396914
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art35.wav,0.00525757331718593,16136.71875,10.3715585323838,32011.8367346939,16045.0706592611,0.00533140170920943,15884.765625,10.3118504991716,32050.4081632653,16040.2637546519
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art36.wav,0.00441263719394873,16242.1875,10.332022526291,32059.7336065574,16064.0958412897,0.00462113332078997,16286.865234375,10.2142766949854,32046.5163934426,15988.006191331
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art37.wav,0.00466454054866134,16057.6171875,10.388505781759,32028.7990196078,16019.7585613073,0.00699313141232464,16280.2734375,10.2956926148741,32054.2279411765,16035.4877808277
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art38.wav,0.00609901134709583,15705.322265625,10.2498020348489,32052.8255528256,16037.9153334742,0.00635914784982746,15709.716796875,10.3791625756772,32046.0687960688,16032.9775172157
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art39.wav,0.00596828591149476,15878.173828125,10.3659761103568,32029.9180327869,15999.7612103228,0.00349769034641107,16068.603515625,10.3579934664375,32028.381147541,16032.2182321492
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art4.wav,0.0118161597362234,16040.0390625,10.3510290360383,32034.5612582781,16021.403734432,0.00503729149580308,16321.2890625,10.3659012911138,32075.5380794702,16056.5676782874
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art40.wav,0.00990234350278846,16127.197265625,10.2772704032124,32042.8921568627,16058.7278943752,0.0110294176024475,16168.9453125,10.3444178976902,32021.1397058824,16022.7292766759
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art41.wav,0.00936120269372235,15950.68359375,10.3434287196102,32023.1557377049,16013.5551985911,0.0111025291225473,15897.94921875,10.3135807835435,32077.868852459,16016.5009621949
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art42.wav,0.00908091806977851,16008.544921875,10.3963926351769,32030.3527481542,16008.0568170688,0.00970934213081504,15910.400390625,10.2974241109186,32029.1222313372,16037.1819916988
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art5.wav,0.0127881054306602,15831.298828125,10.3045699098759,32037.7883031301,16042.3165022358,0.0052866520738921,16314.697265625,10.2061961793416,32079.7981878089,16054.1991365577
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art6.wav,0.012322882951884,16157.958984375,10.3539877973697,32025.6806930693,16047.6622631806,0.00581861566501481,16162.353515625,10.2913963999349,32021.6584158416,16037.2939351015
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art7.wav,0.0132848860962709,15738.28125,10.3363744281029,32044.7530864198,16025.9381184358,0.00316372612622788,15859.86328125,10.4222190779258,32041.049382716,16017.3325835962
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art8.wav,0.01240839028887,16116.2109375,10.3198052115173,32027.7892561983,16013.0420161448,0.00353987051096924,16327.880859375,10.383264346448,32076.4462809917,16086.777653466
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art9.wav,0.0103883836352515,15970.458984375,10.3804959269174,32016.049382716,16024.1980741358,0.00696267513032877,15830.56640625,10.3278318002992,32035.8024691358,16004.187231461
