Filename,rms_amp_L,peak_freq_L,spectral_entropy_L,zcr_L,mean_freq_L,rms_amp_R,peak_freq_R,spectral_entropy_R,zcr_R,mean_freq_R
C:\Users\Andrea\Desktop\TESIS\sano_axel\art22.wav,0.0106435008096873,16415.771484375,11.3844338223759,31708.5540254237,15895.3016402125,0.00300279329400523,15536.865234375,11.4094330551616,31785.8183262712,15922.5988562022
C:\Users\Andrea\Desktop\TESIS\sano_axel\art23.wav,0.0118902078469568,15227.05078125,11.3891789377907,31739.3405720339,15891.8184728988,0.00317587704545582,15574.951171875,11.4028964758041,31860.6991525424,15956.86131905
C:\Users\Andrea\Desktop\TESIS\sano_axel\art24.wav,0.0132370585087275,15593.994140625,11.4232437855157,31730.7997881356,15931.5097402462,0.00297510002550823,15104.00390625,11.4273765788656,31864.6716101695,15959.4917102813
C:\Users\Andrea\Desktop\TESIS\sano_axel\art25.wav,0.01169710582463,15055.6640625,11.3973217032978,31684.1234110169,15870.9161478547,0.00293148392848772,16929.19921875,11.4027766232892,31856.9253177966,15984.1722303843
C:\Users\Andrea\Desktop\TESIS\sano_axel\art26.wav,0.0112329606533764,16552.734375,11.3877214156716,31719.2796610169,15898.9762118678,0.00343185882539099,15171.38671875,11.4173548541769,31794.9549788136,15929.3869688007
C:\Users\Andrea\Desktop\TESIS\sano_axel\art27.wav,0.00924744245639436,15457.763671875,11.3883494851045,31679.7537076271,15853.6729419192,0.00308291535658681,15772.705078125,11.4165835456309,31793.3659957627,15924.4956888373
C:\Users\Andrea\Desktop\TESIS\sano_axel\art28.wav,0.00684586751031822,16210.693359375,11.3840973028699,31779.4623940678,15913.9327918069,0.00297048907670004,15555.908203125,11.4153695178145,31773.5037076271,15926.0759546587
C:\Users\Andrea\Desktop\TESIS\sano_axel\art29.wav,0.0100522396495418,15195.556640625,11.4026994786685,31763.5135135135,15882.9549762442,0.00289310874349176,15361.083984375,11.4385897389746,31798.8871224165,15947.4175464265
C:\Users\Andrea\Desktop\TESIS\sano_axel\art3.wav,0.0110880768897465,15147.216796875,11.4129299669802,31721.8617584746,15940.0424033301,0.00671767685707418,16964.35546875,11.3686542096387,31893.2733050847,16024.035975409
C:\Users\Andrea\Desktop\TESIS\sano_axel\art30.wav,0.0111874436703354,15062.98828125,11.383493093268,31672.8019067797,15831.2432763374,0.00270483633899266,16425.29296875,11.4345730365846,31832.4947033898,15960.3315195314
