Filename,rms_amp_L,peak_freq_L,spectral_entropy_L,zcr_L,mean_freq_L,rms_amp_R,peak_freq_R,spectral_entropy_R,zcr_R,mean_freq_R
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial19.wav,0.00265893497154163,15112.79296875,11.2934191199481,31822.5674570728,15859.0878830038,0.00268225936262629,15043.9453125,11.3715936337368,31650.8585445626,15878.6987240171
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial2.wav,0.00326542736703035,15777.099609375,11.3450649915455,31865.1800327332,15951.8251025372,0.00333236877654022,15137.6953125,11.3621583911039,31771.2765957447,15925.1259600276
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial20.wav,0.00266377702498435,15117.919921875,11.3777606598125,31683.6546349467,15832.7332158943,0.00296536629708922,15537.59765625,11.3993459805521,31635.6644790812,15864.3202835828
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial21.wav,0.00513777413862832,15087.158203125,11.3619616398618,31656.0711365495,15860.6890789124,0.00307418315839694,15330.322265625,11.3559585330303,31623.2624693377,15837.9707570733
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial22.wav,0.00655957107984016,15008.056640625,11.3147617233673,31725,15876.5583852089,0.00376598091643093,15548.583984375,11.3745086039012,31656.1475409836,15836.4747164762
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial23.wav,0.0143205444580004,15068.115234375,11.4048635027086,31762.592898431,15993.3194088733,0.00536588216058531,16992.919921875,11.3533290204482,31884.9091659785,16014.2951996546
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial24.wav,0.014944593078928,15536.1328125,11.3276672449554,31782.3275862069,15811.6207720428,0.00448630085844317,15027.83203125,11.379887004428,31884.236453202,15797.1156699167
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial25.wav,0.00776814843741299,15128.90625,11.3446327083368,31790.0943396226,15822.3906783535,0.00395718576506257,15073.974609375,11.2828981505796,31878.0762920427,16006.0774933596
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial26.wav,0.00808164203800744,15460.693359375,11.33479704339,31751.2254901961,15909.7000548961,0.00356283218087989,15659.1796875,11.4237806250097,31866.4215686275,15915.751816362
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial27.wav,0.00763154711629093,15063.720703125,11.3618045496396,31758.5040983607,15894.5403500489,0.00273624409505732,16960.693359375,11.4203426410046,31880.8401639344,15957.0773181476
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial28.wav,0.00761558040879831,15125.9765625,11.2418977067208,31770.0984413454,15849.0672686315,0.00234203977724581,15734.619140625,11.410883095745,31840.237899918,15933.0764773434
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial29.wav,0.0171149117894107,15763.916015625,11.3380289534639,31779.6349466776,15956.8085109567,0.0079675716942788,16521.97265625,11.3081370915474,31855.311730927,15938.2818839286
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial3.wav,0.00558906314253292,15637.20703125,11.3855734859646,31809.4749794914,15920.4600611479,0.00277893650746283,15195.556640625,11.3428859837094,31806.706316653,15884.9155829136
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial30.wav,0.0206602956414024,16476.5625,11.3994079256099,31808.2991803279,16001.257487777,0.00804978496660565,15607.91015625,11.3710144441713,31863.6270491803,15934.3313513864
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial31.wav,0.0143714059192451,15698.73046875,11.234562769212,31859.3494271686,16002.8854076068,0.00348520226229418,15544.921875,11.3803463011806,31896.174304419,15924.1128214455
