Filename,rms_amp_L,peak_freq_L,spectral_entropy_L,zcr_L,mean_freq_L,rms_amp_R,peak_freq_R,spectral_entropy_R,zcr_R,mean_freq_R
C:\Users\Andrea\Desktop\TESIS\sana\sana1.wav,0.00394707141352999,15097.412109375,11.2614805772121,31813.8888888889,15943.5972641541,0.0103343667514115,15884.765625,11.2497356618673,31630.2469135802,15875.531266378
C:\Users\Andrea\Desktop\TESIS\sana\sana10.wav,0.00217206658644483,15528.076171875,11.2813670502103,31864.5748160262,15885.090782462,0.00549115214051116,15560.302734375,11.2809773731836,31727.8209321341,15897.4836782878
C:\Users\Andrea\Desktop\TESIS\sana\sana11.wav,0.00518468332450709,15420.41015625,11.389481175224,31808.6228287841,15899.8857856565,0.0111610836298861,15782.958984375,11.3257956648513,31702.5434243176,15874.449111437
C:\Users\Andrea\Desktop\TESIS\sana\sana12.wav,0.00322431476209137,15561.767578125,11.3453260015107,31767.769104355,15834.3579309244,0.0073468127918841,15089.35546875,11.366487526084,31677.1774856204,15858.6481699137
C:\Users\Andrea\Desktop\TESIS\sana\sana13.wav,0.00354112179877614,15590.33203125,11.4141724162328,31815.5450041288,15900.9714037416,0.0085883132555165,15188.232421875,11.3910642585367,31760.4252683732,15899.5527749104
C:\Users\Andrea\Desktop\TESIS\sana\sana14.wav,0.00388785085211076,15609.375,11.3958411245498,31832.4357912179,15904.3887813612,0.0115808302179996,15486.328125,11.3886810194659,31713.7531068766,15882.2695676709
C:\Users\Andrea\Desktop\TESIS\sana\sana15.wav,0.00575424250855841,15738.28125,11.365841706037,31858.2644628099,15916.7154864805,0.00902627371099887,15010.986328125,11.3553408079263,31685.3305785124,15863.8301405236
C:\Users\Andrea\Desktop\TESIS\sana\sana16.wav,0.00312702238904455,15139.16015625,11.3923644769634,31857.9404466501,15905.9984404954,0.00721342605151301,15060.05859375,11.370904901772,31733.5607940447,15860.3678196685
C:\Users\Andrea\Desktop\TESIS\sana\sana17.wav,0.00380079050901276,15377.197265625,11.3929894059904,31855.539538715,15881.8529753249,0.00713326585696306,15689.94140625,11.3522021917305,31726.42092257,15848.8974792592
C:\Users\Andrea\Desktop\TESIS\sana\sana18.wav,0.00387702838556487,15603.515625,11.3874807714551,31810.3341584158,15920.9776694629,0.00759390791438308,15074.70703125,11.3757973181205,31692.4504950495,15898.227719519
C:\Users\Andrea\Desktop\TESIS\sana\sana19.wav,0.00946820485602386,15124.51171875,11.1318541122592,31729.4776119403,15893.2810654273,0.0126861933693336,15937.5,11.1690945350498,31705.5348258706,15838.6321546927
C:\Users\Andrea\Desktop\TESIS\sana\sana2.wav,0.00230664406208686,15845.21484375,11.3906832765257,31800.8613617719,15958.9684446982,0.00541897440405284,15383.056640625,11.3435717323234,31638.1255127153,15857.7941721489
C:\Users\Andrea\Desktop\TESIS\sana\sana20.wav,0.00330095289569146,16404.052734375,11.4408314225507,31722.3587223587,15924.2379324178,0.00443963296188475,15224.853515625,11.390625966909,31715.2948402948,15887.430567412
C:\Users\Andrea\Desktop\TESIS\sana\sana21.wav,0.00254840092693265,15041.748046875,11.428081284175,31735.1485148515,15895.3886956214,0.00406170522184722,15081.298828125,11.422981109993,31743.1930693069,15894.3502263087
C:\Users\Andrea\Desktop\TESIS\sana\sana22.wav,0.00399399821802572,15003.662109375,11.3760479370085,31730.9602649007,15876.6884590558,0.00683984135528468,15303.955078125,11.3511363264443,31717.6117549669,15876.2023641606
C:\Users\Andrea\Desktop\TESIS\sana\sana23.wav,0.00222700335030469,15837.890625,11.4055321949497,31844.476744186,15913.7309149832,0.004553551422098,15459.9609375,11.3941178484642,31730.1702657807,15903.1487359175
C:\Users\Andrea\Desktop\TESIS\sana\sana24.wav,0.00435551546879766,15222.65625,11.3807893731601,31770.2618453865,15945.3409988338,0.00699093221939578,16196.77734375,11.414657811614,31703.2418952618,15999.2553778755
C:\Users\Andrea\Desktop\TESIS\sana\sana25.wav,0.00280407924264855,15923.583984375,11.1504609738832,31791.5632754342,15976.8306482889,0.00365500790400528,15073.2421875,11.3365906240594,31667.8039702233,15873.1243709122
C:\Users\Andrea\Desktop\TESIS\sana\sana26.wav,0.00302977873077847,15034.423828125,11.3706940914127,31817.5,15898.8414109032,0.00533704170338665,15024.90234375,11.3601709637442,31659.0625,15846.1697770892
C:\Users\Andrea\Desktop\TESIS\sana\sana27.wav,0.00356635316925266,15103.271484375,11.4386512512539,31801.5495867769,15919.5503156278,0.00673884262288665,15096.6796875,11.4283909046103,31749.4834710744,15899.4299076083
C:\Users\Andrea\Desktop\TESIS\sana\sana28.wav,0.00328495154092828,15454.1015625,11.3718362375446,31827.1076794658,15945.6778904261,0.00473005066008205,15084.228515625,11.3954131222306,31705.0292153589,15882.3818273199
