Filename,rms_amp_L,peak_freq_L,spectral_entropy_L,zcr_L,mean_freq_L,rms_amp_R,peak_freq_R,spectral_entropy_R,zcr_R,mean_freq_R
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art10.wav,0.00852469276114799,15078.369140625,11.4115452312044,31790.8415841584,15923.3438875933,0.010081479876567,15658.447265625,11.4206753049047,31841.8935643564,15955.079104244
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art11.wav,0.00860849333546435,15798.33984375,11.3562707275991,31781.4822460776,15983.5669334874,0.00813257154854732,15640.869140625,11.425922461997,31713.0470685384,15929.5096011633
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art12.wav,0.0180131073011811,16508.056640625,11.2946785072928,31781.7118226601,16017.0740629715,0.0151226194936036,15487.79296875,11.1831054057254,31927.6477832512,15955.2218644781
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art13.wav,0.0185011338767138,16938.720703125,11.378961598334,31874.3822075783,16016.0326488303,0.0095106224238105,15599.12109375,11.4246563234438,32001.3385502471,16044.0127799689
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art14.wav,0.0124256755126778,16929.931640625,11.3973228915245,31868.5291700904,15991.5910244826,0.0121812524294143,15495.849609375,11.3750941354598,31945.5628594906,15935.102054779
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art15.wav,0.00749856967769774,15105.46875,11.3334760195638,31884.2516447368,15967.2945025372,0.0110669451296292,15065.185546875,11.3558530606189,31916.3240131579,15975.625230151
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art16.wav,0.00537669569355399,15454.833984375,11.3795122220966,31825.1856435644,15902.7246667191,0.0169233163484293,15054.931640625,11.3596884691267,31872.2153465347,15930.0333430681
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art17.wav,0.0137465216008865,16513.916015625,11.2794614324882,31756.0900082576,15992.4940628385,0.00866118813001916,15791.015625,11.4294569174734,31719.240297275,15947.4071040979
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art18.wav,0.00940042322574508,16955.56640625,11.3736932492204,31831.1728395062,16022.5054132195,0.00661964634888549,15093.75,11.4250083710195,31834.5679012346,15901.3171253452
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art19.wav,0.01405783774422,16245.1171875,11.411060560122,31859.2980295566,15965.4218515473,0.010123001017866,15752.197265625,11.354985376421,31880.5418719212,16045.8492615693
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art2.wav,0.00460134292431901,15580.078125,11.3712622889861,31917.2839506173,15980.1431453197,0.00349722215212439,15040.283203125,11.4288982089215,31953.0864197531,15905.7408036195
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art20.wav,0.00840312991989424,15035.888671875,11.2709163518206,31816.40625,15958.4098034054,0.00438525935641652,16363.76953125,11.4160980314262,31754.7286184211,15967.3512979323
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art21.wav,0.0119746765009929,15560.302734375,11.4104507692503,31839.9014778325,15933.2902018205,0.00378096928587907,15040.283203125,11.442068424629,31764.1625615764,16020.0231679047
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art22.wav,0.0112681693878892,15596.19140625,11.3838741351283,31829.9011532125,15955.9631673205,0.00319843346404935,16491.2109375,11.4384275123442,31689.3533772652,16087.1516911335
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art23.wav,0.00724512972056318,15071.77734375,11.3582024503381,31847.6210008203,15903.9457148641,0.0108221822146008,15767.578125,11.3807221728346,31876.2305168171,16028.7492008729
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art24.wav,0.0125747813469313,15566.89453125,11.4056506743433,31836.853978671,15953.9737184398,0.00479388562624745,15134.033203125,11.4190954743363,31749.7949138638,15915.0926521984
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art25.wav,0.0145690504571524,15179.443359375,11.3985698931147,31854.4562551104,15948.476269104,0.00633413079380967,15067.3828125,11.4333948052668,31845.5641864268,15968.108034547
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art26.wav,0.013627515113322,16992.919921875,11.4249232989247,31851.4093137255,16042.5908743417,0.00582363273558914,16903.564453125,11.359188027613,31795.3431372549,15994.9078123606
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art27.wav,0.0197656901449097,15599.853515625,11.4004675532809,31824.8975409836,15963.8039838778,0.0078420320747668,15257.8125,11.3924058148912,31667.8278688525,15899.0432144277
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art28.wav,0.0195226994468915,15175.048828125,11.3540384313603,31801.9120065789,15966.7501601048,0.00487232750550233,15451.171875,11.3938713160749,31706.6200657895,15972.5746450861
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art29.wav,0.00897767493248842,16090.576171875,11.320141216095,31757.5041118421,15958.6437749239,0.00539902452508223,16526.3671875,11.4271498100088,31760.8963815789,16077.8353564986
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art3.wav,0.00416076955149551,15171.38671875,11.2301104586084,31935.4938271605,15927.9995815721,0.00272266116491032,16762.20703125,11.3635269089603,31793.8271604938,15931.6626567135
C:\Users\Andrea\Desktop\TESIS\Diagnosticado_art\art30.wav,0.010730549646326,15090.8203125,11.3580849416242,31760.3483606557,15945.0096112015,0.0037742708568702,15019.775390625,11.4567435436264,31762.8073770492,15993.6074174116
