Filename,rms_amp_L,peak_freq_L,spectral_entropy_L,zcr_L,mean_freq_L,rms_amp_R,peak_freq_R,spectral_entropy_R,zcr_R,mean_freq_R
C:\Users\Andrea\Desktop\TESIS\sana\sana4.wav,0.00420727763186365,15344.23828125,11.2777899046539,31746.1033634126,15916.3530066539,0.00517691537882708,15371.337890625,11.3613524490433,31714.7251845775,15887.0122941238
C:\Users\Andrea\Desktop\TESIS\sana\sana40.wav,0.00217707752656032,15394.775390625,11.3896890101489,31824.315920398,15914.0927569646,0.00666033338922083,15502.44140625,11.2561763474779,31784.2039800995,15969.5224904371
C:\Users\Andrea\Desktop\TESIS\sana\sana41.wav,0.00259070238301058,16146.97265625,11.3906922942227,31861.7936117936,15947.9628554377,0.00333535895096764,15740.478515625,11.3868434571565,31782.8624078624,15902.5615841412
C:\Users\Andrea\Desktop\TESIS\sana\sana42.wav,0.00286773343218569,15617.431640625,11.3857973416466,31870.6861133936,15907.2748351683,0.00446251020016238,15457.763671875,11.3994366359865,31732.9498767461,15901.6883490679
C:\Users\Andrea\Desktop\TESIS\sana\sana43.wav,0.00213912746282122,15957.275390625,11.3865344240492,31837.1305418719,15921.8650459596,0.00406186151609486,15484.130859375,11.3716776395291,31767.8571428571,15934.5932451608
C:\Users\Andrea\Desktop\TESIS\sana\sana44.wav,0.00455310457586717,15364.013671875,11.3780796982175,31849.1379310345,15928.4425674336,0.00388472298003545,15334.716796875,11.3826419887774,31747.8448275862,15895.9870347834
C:\Users\Andrea\Desktop\TESIS\sana\sana45.wav,0.00361834729598928,15452.63671875,11.3938187010051,31833.5040983607,15926.2880020845,0.00520018033886137,15293.701171875,11.3934153088425,31735.1434426229,15905.5448727207
C:\Users\Andrea\Desktop\TESIS\sana\sana46.wav,0.00327966043614374,15291.50390625,11.2809631000487,31840.9090909091,15864.3943094439,0.00614997761008528,15213.8671875,11.2506980458716,31802.8255528256,15918.0997411449
C:\Users\Andrea\Desktop\TESIS\sana\sana47.wav,0.00244056447560023,16055.419921875,11.4036687839344,31837.1616078753,15896.5286926243,0.00415070427433014,15716.30859375,11.3765629531395,31735.6439704676,15900.9821933094
C:\Users\Andrea\Desktop\TESIS\sana\sana48.wav,0.00248292464188027,15451.904296875,11.3835778658513,31830.1597051597,15904.4544754866,0.00381515423341964,15465.8203125,11.387490605107,31768.7346437346,15895.2347366153
C:\Users\Andrea\Desktop\TESIS\sana\sana49.wav,0.00205075198798193,15421.142578125,11.4019254170511,31850.2066115702,15935.8213802972,0.00379870152789994,15488.525390625,11.3799145545672,31742.6652892562,15890.1950851882
C:\Users\Andrea\Desktop\TESIS\sana\sana5.wav,0.00801310296598394,15735.3515625,11.1309366074308,31752.2504091653,15880.3320930979,0.0136876287971309,15525.146484375,11.3410227879858,31690.875613748,15929.9482600626
C:\Users\Andrea\Desktop\TESIS\sana\sana50.wav,0.00376589720683003,15308.349609375,11.3200944237163,31858.135731807,15914.8405433689,0.00657328068227436,15594.7265625,11.3186906874183,31732.726901063,15880.8225821983
C:\Users\Andrea\Desktop\TESIS\sana\sana51.wav,0.00152460531299889,15594.7265625,11.3181392730075,31878.6945812808,15919.6569171069,0.00208330522709038,15697.998046875,11.3225123299177,31826.9704433497,15906.3456249503
C:\Users\Andrea\Desktop\TESIS\sana\sana52.wav,0.00204645517048188,15501.708984375,11.3831643031661,31844.262295082,15920.7478478271,0.00317501317163467,15863.525390625,11.364719179595,31787.3975409836,15892.7292256097
C:\Users\Andrea\Desktop\TESIS\sana\sana53.wav,0.00580057289577955,15676.025390625,11.3846208565726,31863.3292383292,15938.0079202161,0.00824599896443535,16347.65625,11.400476775038,31765.3562653563,15910.6641824866
C:\Users\Andrea\Desktop\TESIS\sana\sana54.wav,0.00186444140738526,15561.767578125,11.3786203260309,31807.3770491803,15899.4431962119,0.00284054609495698,15339.84375,11.3833142204698,31783.0942622951,15892.8565968924
C:\Users\Andrea\Desktop\TESIS\sana\sana55.wav,0.00231422130065563,15695.80078125,11.3664191248841,31848.8515176374,15902.9210807233,0.00342523977242811,15460.693359375,11.3620826939163,31763.0229696473,15860.7566920391
C:\Users\Andrea\Desktop\TESIS\sana\sana56.wav,0.00282832626379062,15647.4609375,11.3627878288235,31838.8888888889,15915.4627756574,0.00457125567977954,15246.826171875,11.3536402182684,31741.049382716,15878.9579113597
C:\Users\Andrea\Desktop\TESIS\sana\sana57.wav,0.00536682651489342,15972.65625,11.338789518656,31819.4558101473,15998.0206436062,0.00441391900945403,15474.609375,11.3514094833933,31741.8166939444,15876.210391309
C:\Users\Andrea\Desktop\TESIS\sana\sana58.wav,0.00746249455564628,15238.037109375,11.3337989441755,31846.3904840033,15819.6551984619,0.00407988140490287,15602.783203125,11.3805011499153,31792.863002461,15915.7813978036
C:\Users\Andrea\Desktop\TESIS\sana\sana59.wav,0.00391134447077713,15814.453125,11.3839241933115,31857.7727645611,15916.4273641002,0.00532418959842495,15401.3671875,11.3509977059747,31759.3314191961,15897.6005230653
C:\Users\Andrea\Desktop\TESIS\sana\sana6.wav,0.00443990724592604,16026.123046875,11.307979504145,31901.2345679012,15907.7725951103,0.010491220146521,15412.353515625,11.3631802768589,31808.3333333333,15938.9785889224
C:\Users\Andrea\Desktop\TESIS\sana\sana60.wav,0.00597089476522692,15605.712890625,11.3818441592943,31789.1714520098,15954.7785481782,0.0079563240886304,15618.1640625,11.3608993857049,31762.1000820345,15870.2058919453
C:\Users\Andrea\Desktop\TESIS\sana\sana7.wav,0.00342645820110248,15260.009765625,11.3397662894307,31885.4337152209,15920.9985231348,0.0101352047387834,15637.20703125,11.2815494200551,31795.8265139116,15916.1127996286
C:\Users\Andrea\Desktop\TESIS\sana\sana8.wav,0.00261687351161129,16378.41796875,11.3178788580761,31921.6067048242,15965.3553541231,0.00569324779869649,15418.212890625,11.236975513856,31795.278004906,15929.266230575
C:\Users\Andrea\Desktop\TESIS\sana\sana9.wav,0.00209645145044278,15520.751953125,11.3567820916946,31839.5935960591,15918.7309262759,0.00568078395193325,15469.482421875,11.3173293451371,31741.9950738916,15921.4913806209
